file,study,group,trial,type,time,Resp1,Resp2,HR1,HR2,time_new
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2104173.5,0.7628562968783014,1.1558754380643779,-0.9642210054197814,-0.3316170335162807,119
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2105173.5,0.7828653398124684,0.9366632250241139,-0.9352131138667996,-0.1403625882768721,120
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2106173.5,1.1326758034112576,0.4479649020959041,-1.0564381325108039,-0.3941331042680546,121
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2107173.5,1.1522325382778187,1.1597137908624948,-0.6976883783260516,-0.013780494829433802,122
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2108173.5,1.3589795744899353,1.071187344298167,-0.37004071799719046,0.4608115601246515,123
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2109173.5,0.1056622007762851,1.4309771110510374,0.05503604851536522,0.8426548232751757,124
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2110173.5,-2.2169671177017087,0.3434832722833682,0.4271919576294177,1.6261531146848691,125
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2111173.5,-2.204786276655993,2.392227004948069,0.8405374608351871,2.3133556077746156,126
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2112173.5,-2.2629223948923225,0.9619172082470099,0.916091784622655,2.1475789650377224,127
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2113173.5,1.1118366222405995,0.7864791025188278,0.588206475200785,0.6202816784036291,128
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2114173.5,-0.06002876764260647,0.029096932098136127,0.1686661394512101,-0.07375774406700047,129
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2115173.5,-0.6245243413065084,0.7949412671978663,-0.9234734179513836,0.49983100488477283,130
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2116173.5,1.236874904424765,1.2985607675722013,-1.5674555320632193,1.2547012806110622,131
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2117173.5,0.6845641781220229,1.1359001306780987,-1.3310456250008527,1.95994740734113,132
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2118173.5,0.40024304391049725,0.6844451187621047,-1.2398551758474459,2.264299818596882,133
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2119173.5,-0.15638558036471792,0.19244250923559125,-1.1117293679818212,1.8571444802121342,134
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2120173.5,-0.4991219691316108,0.9417629209505706,-0.5980828127203328,1.8203882489090897,135
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2121173.5,1.2472806113959547,1.100863253347357,0.009604726891148697,2.2463483179844776,136
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2122173.5,-2.9956730180521816,0.29053094381681194,0.5016964059685408,1.6961318456395034,137
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2123173.5,0.465446203669388,1.1202292080303264,-0.10166385042331677,0.46533457843318676,138
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2124173.5,0.28326596300731965,0.9411448108204639,-1.6283916623338626,-0.6228431634020698,139
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2125173.5,1.168313651060374,-0.048816060527536335,0.7628968030896653,-0.9338408167149337,140
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2126173.5,0.9459023072539743,-0.18665689099915844,-0.1469747087610078,-1.4426461825017243,141
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2127173.5,NA,1.2258596206699022,-0.8603567530203422,-1.5234876793408962,142
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2128173.5,NA,0.919851018095995,-0.10166385042331677,-0.9240326619040871,143
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2129173.5,-0.945359492840395,0.9429150151796196,-0.10166385042331677,-0.6638866583159264,144
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2130173.5,NA,1.5565218301258588,-1.0718593987706255,0.08280628622869797,145
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2131173.5,1.2474187451956233,2.5253042878474403,1.1513288694298212,1.2330853276024754,146
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2132173.5,0.3190522916313024,1.55421966682271,1.2503782903898422,1.182304223070081,147
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2133173.5,0.7510945461044816,1.8264128615353297,0.2568157711240892,0.5840324664001751,148
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2134173.5,0.3188538553650928,1.7261975490216908,-0.4948844856187098,0.3329731438151136,149
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2135173.5,1.0829159806925843,1.7863686517638797,-0.729573544908932,0.4375603105908975,150
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2136173.5,1.6371990902796327,1.9150458203030738,-0.44398952325841445,0.3491914763358524,151
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2137173.5,1.4163022029561763,1.5045450790044752,0.06202555254152558,0.8632308639229239,152
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2138173.5,1.2650356518004144,0.8434720803425071,0.45255144500873673,0.7710103196970048,153
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2139173.5,1.205541550902623,-2.274533760011887,0.8620393589204599,0.9540462428412361,154
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2140173.5,1.154318908655622,-0.7002191085203812,1.2445240537298938,1.9289705315910215,155
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2141173.5,0.9049922276171157,1.6754013263994871,1.5669957851516776,2.6425485992514464,156
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2142173.5,0.9237803137701551,1.889174766894502,1.7946398544779179,2.4396564265378564,157
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2143173.5,0.4145537114914169,1.1047304509199882,1.697172064877686,0.6381915566334582,158
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2144173.5,0.026310475883851336,0.2596583597627837,0.8136551822685544,-1.0026843094097213,159
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2145173.5,-0.4114190450728358,1.4153171625537189,-0.4994394422420064,-1.6991665946742576,160
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2146173.5,-1.2105825081125483,0.7130604213253151,-1.5156029513817024,-1.5073934229412687,161
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2147173.5,-1.2472345273130396,0.4279282653550865,-1.8627479627370953,-1.8678118738794933,162
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2148173.5,1.0323901108923923,0.7360653878789359,-1.8531919989767989,-1.9064555090830342,163
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2149173.5,0.6562358480551548,0.1836491496218782,-1.2411586878624088,-1.2523667279110082,164
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2150173.5,0.3106956418975296,1.0666611777260302,-1.0470878428962958,-0.9289844022590125,165
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2151173.5,-0.5832989992666548,0.33133655711433185,-1.1075361044379504,-0.6674366275865659,166
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2152173.5,-0.363233120687736,0.41583995127600426,-0.6359848179741644,-0.6068551778334218,167
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2153173.5,0.6136803103663893,0.6741668553341025,-0.04043499967500103,-0.3797460415223099,168
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2154173.5,0.9543746949894739,0.5146984099752993,0.5831806718056965,0.11317740817458712,169
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2155173.5,0.44500748587684297,0.5238770963680768,1.0569022107899908,-0.04534044349318169,170
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2156173.5,0.6151389158443961,1.2440071162488748,1.0644524362680194,0.07020225501635448,171
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2157173.5,0.934026806797943,1.659506240992672,0.8944046826274102,0.17984927391273256,172
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2158173.5,1.0968418144716923,0.8204289368814447,0.710384535359838,0.4814522779854084,173
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2159173.5,0.6688503405982823,-0.091013885750094,0.39866406646056896,0.5911414082626365,174
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2160173.5,0.6352780997316162,-0.6905066022304176,0.27809506715034066,0.6841636507779949,175
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2161173.5,0.038038316412379265,-0.2509035086039074,0.22231571216643428,0.8203769679545704,176
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2162173.5,-0.8046155308216737,-0.36387464268726494,-0.047145349872743304,0.8075490618261237,177
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2163173.5,-0.3578677542310832,0.3631171494924029,-0.4023045055727252,0.10456442267687058,178
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2164173.5,1.1160373478514958,0.7270304327534639,-0.2794844072823063,-0.31647718669088987,179
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2165173.5,0.48740982404144156,-0.21991102990363995,-0.08647503651990363,-0.6374441053638867,180
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2166173.5,0.02703294810232566,-1.1226984771274315,-0.29151623509295305,-1.2067943323270147,181
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2167173.5,0.37401317241272347,-0.7680721986818425,-0.6803869538217674,-1.1191408162543757,182
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2168173.5,1.5756419743392576,-0.06145713243925687,-0.49583577164646214,-0.5422100661218269,183
Study3_G7_T3_Synchronous,3,37,3,Synchronous,2168957,0.6381371070464179,-0.9431425586575745,-0.310047746498287,-0.13981621679164802,184
Study3_G8_T1_Synchronous,3,38,1,Synchronous,655757.5,-0.8341276034443293,-0.5680310840590324,-0.972390508180827,-1.2826612395133414,1
Study3_G8_T1_Synchronous,3,38,1,Synchronous,656757.5,0.45130589266631865,0.915608458722341,-2.0050215808711576,-1.636828899543256,2
Study3_G8_T1_Synchronous,3,38,1,Synchronous,657757.5,-1.3150050162326645,0.4382757994310685,-1.9320071712003197,-1.6674309872864768,3
Study3_G8_T1_Synchronous,3,38,1,Synchronous,658757.5,-0.4309811913312861,0.15702771749995195,-1.2001591136817884,-1.299372228928703,4
Study3_G8_T1_Synchronous,3,38,1,Synchronous,659757.5,-1.6683206019374281,-0.11399006424108991,-0.4662072612034709,-0.7907016648821532,5
Study3_G8_T1_Synchronous,3,38,1,Synchronous,660757.5,-0.7391125301364507,-0.8591380876672927,0.41387153116101244,-0.12563582199382403,6
Study3_G8_T1_Synchronous,3,38,1,Synchronous,661757.5,-0.7947357294921512,-1.971896842556834,1.3437927324477421,0.7445829606869092,7
Study3_G8_T1_Synchronous,3,38,1,Synchronous,662757.5,-0.7225997299103446,-2.2646649097952216,1.9537366172360318,1.5248557360999908,8
Study3_G8_T1_Synchronous,3,38,1,Synchronous,663757.5,0.3023600097316412,-1.8550519854654042,1.9451365070334923,2.015526176960497,9
Study3_G8_T1_Synchronous,3,38,1,Synchronous,664757.5,-0.14282554868264102,-0.528040111706313,1.4304080068727074,1.893780780427453,10
Study3_G8_T1_Synchronous,3,38,1,Synchronous,665757.5,-0.2084990162886424,-1.269470048321504,1.1856772717403374,0.5993223617628518,11
Study3_G8_T1_Synchronous,3,38,1,Synchronous,666757.5,-0.2096458318120745,-2.040093285778247,1.007779069207456,-1.5131791116412032,12
Study3_G8_T1_Synchronous,3,38,1,Synchronous,667757.5,-0.22268533274575844,-0.03509356316921477,0.8507245545604137,-2.564291687624501,13
Study3_G8_T1_Synchronous,3,38,1,Synchronous,668757.5,-0.6411990801733869,-0.8582612410801533,0.666393942384363,-2.5560665414200927,14
Study3_G8_T1_Synchronous,3,38,1,Synchronous,669757.5,-1.275316883732941,-0.9144227672205391,0.7815057416295249,-1.255756408845805,15
Study3_G8_T1_Synchronous,3,38,1,Synchronous,670757.5,0.33766704922050206,0.11121624217218402,1.1058523914234768,-0.5745389855710357,16
Study3_G8_T1_Synchronous,3,38,1,Synchronous,671757.5,-0.9560264608026338,-0.46210258392300363,1.471548791830237,-0.448779351099914,17
Study3_G8_T1_Synchronous,3,38,1,Synchronous,672757.5,-0.7012229746641505,-1.1574298008807555,1.648273506583132,-0.6555273914593905,18
Study3_G8_T1_Synchronous,3,38,1,Synchronous,673757.5,-1.084124371305275,-1.4214276888751254,1.449504470422993,-0.7386616275959196,19
Study3_G8_T1_Synchronous,3,38,1,Synchronous,674757.5,-0.042207407112843945,0.08357621710995528,0.9716398871059299,-0.23337068023775434,20
Study3_G8_T1_Synchronous,3,38,1,Synchronous,675757.5,-0.7951337949752655,-0.44080717053036494,0.6950722871184237,0.006720235534706029,21
Study3_G8_T1_Synchronous,3,38,1,Synchronous,676757.5,0.7204958048427003,-0.6557942382205778,0.42595477930907144,-0.043411980852984845,22
Study3_G8_T1_Synchronous,3,38,1,Synchronous,677757.5,0.6163844698320856,1.4987077929840456,0.3707414723402983,0.049752824548921375,23
Study3_G8_T1_Synchronous,3,38,1,Synchronous,678757.5,-0.2037754884041376,1.0324180420245141,0.6076536684084124,0.49596420315720763,24
Study3_G8_T1_Synchronous,3,38,1,Synchronous,679757.5,-0.10279823007845997,0.7818155905856539,0.7487125549257332,0.162887397900508,25
Study3_G8_T1_Synchronous,3,38,1,Synchronous,680757.5,1.2074379031418694,0.2966622692725972,0.9514327103026818,-0.2841702830726824,26
Study3_G8_T1_Synchronous,3,38,1,Synchronous,681757.5,0.2952895563843757,-0.3316917798104427,1.4038563613177513,-0.5801290395678077,27
Study3_G8_T1_Synchronous,3,38,1,Synchronous,682757.5,-0.0920246543959789,-1.0345245708536295,1.7236125531309041,-0.611695511015876,28
Study3_G8_T1_Synchronous,3,38,1,Synchronous,683757.5,-1.1365822473869913,-0.8198833993338253,1.81717939950363,-0.47164200635417197,29
Study3_G8_T1_Synchronous,3,38,1,Synchronous,684757.5,-0.8186503210196934,-0.5248619883592331,1.497034967034594,0.13528935379024695,30
Study3_G8_T1_Synchronous,3,38,1,Synchronous,685757.5,1.2228761638332228,-0.7169834059613953,1.0870160745617652,0.680818878832604,31
Study3_G8_T1_Synchronous,3,38,1,Synchronous,686757.5,0.8089798299976295,-1.3960467840929842,0.8744736850822487,0.6908797730533581,32
Study3_G8_T1_Synchronous,3,38,1,Synchronous,687757.5,0.8398717191536914,-0.6203420725630018,0.30300945428824627,0.42201279615684467,33
Study3_G8_T1_Synchronous,3,38,1,Synchronous,688757.5,0.3299881999624564,-0.061514300846989896,-0.1698430637516408,0.25689899371575486,34
Study3_G8_T1_Synchronous,3,38,1,Synchronous,689757.5,-0.97036105254562,0.8753273891550414,-0.21619385168417832,-0.08612649419345743,35
Study3_G8_T1_Synchronous,3,38,1,Synchronous,690757.5,-1.2416428070489498,0.43992264702766787,0.09263702751321634,-0.668000023181655,36
Study3_G8_T1_Synchronous,3,38,1,Synchronous,691757.5,1.1234224322447086,-0.33476604827276246,0.5457144384674029,-1.1629369438774346,37
Study3_G8_T1_Synchronous,3,38,1,Synchronous,692757.5,0.30466470119495265,-1.2468699963470071,1.0070458514210692,-1.597726577755537,38
Study3_G8_T1_Synchronous,3,38,1,Synchronous,693757.5,1.0351967024917588,-0.39708450985904725,1.247460413668202,-1.0923847678362886,39
Study3_G8_T1_Synchronous,3,38,1,Synchronous,694757.5,0.9487341783353991,-0.19821522866199523,0.9990488856606277,0.0745357657225273,40
Study3_G8_T1_Synchronous,3,38,1,Synchronous,695757.5,1.253111108055808,-0.6399867053929968,0.40341080659887807,0.43606801066338285,41
Study3_G8_T1_Synchronous,3,38,1,Synchronous,696757.5,1.2032553500817318,-0.03509356316921477,0.08192577037925776,0.8201485021432545,42
Study3_G8_T1_Synchronous,3,38,1,Synchronous,697757.5,1.5155723812071489,-0.23124661274747868,0.04695470346306422,1.8069366111464604,43
Study3_G8_T1_Synchronous,3,38,1,Synchronous,698757.5,0.2827751879623906,0.6019512207095516,0.3192680567879399,1.8724757251538666,44
Study3_G8_T1_Synchronous,3,38,1,Synchronous,699757.5,0.029569877246350136,0.09175695036728378,0.4172511759673773,0.7403023670185552,45
Study3_G8_T1_Synchronous,3,38,1,Synchronous,700757.5,-0.6225263959825021,0.49879468323915793,0.4781679163150286,-0.3985362026223103,46
Study3_G8_T1_Synchronous,3,38,1,Synchronous,701757.5,-1.093499881146099,0.05266187490601232,0.7572858021549973,-0.5840088267576705,47
Study3_G8_T1_Synchronous,3,38,1,Synchronous,702757.5,1.6454223273808635,0.17263393162785193,1.1170095739138322,-0.9398681022300304,48
Study3_G8_T1_Synchronous,3,38,1,Synchronous,703757.5,1.207927737228797,-0.13747904847965334,1.0935225694575523,-0.6343741852011548,49
Study3_G8_T1_Synchronous,3,38,1,Synchronous,704757.5,0.6204605800725278,-0.32332943365207567,0.083794867783046,-0.15503989592797093,50
Study3_G8_T1_Synchronous,3,38,1,Synchronous,705757.5,-0.4933321901424572,-0.18945827490996092,-1.2909732122139912,0.2838811470837756,51
Study3_G8_T1_Synchronous,3,38,1,Synchronous,706757.5,-0.6435345071834014,-1.1218680857313317,-1.4613845627105508,0.3514893885922859,52
Study3_G8_T1_Synchronous,3,38,1,Synchronous,707757.5,0.12550814854904177,-1.8977959930846455,-0.7702873528848254,0.5857955849954469,53
Study3_G8_T1_Synchronous,3,38,1,Synchronous,708757.5,0.15517452166066498,-0.4706986547825663,0.06381333995532229,0.9995443033265432,54
Study3_G8_T1_Synchronous,3,38,1,Synchronous,709757.5,-0.3771120353130118,0.39731682580932187,0.24425023484693353,1.227710731720192,55
Study3_G8_T1_Synchronous,3,38,1,Synchronous,710757.5,-0.9771466727920375,0.17417057423825494,-0.2900008604507502,0.6207087100768829,56
Study3_G8_T1_Synchronous,3,38,1,Synchronous,711757.5,0.5202120316266687,0.6080491206963011,-0.6865761072551566,-0.1984735024686494,57
Study3_G8_T1_Synchronous,3,38,1,Synchronous,712757.5,0.06185738654142381,0.5021701923198602,-0.6187979979963241,-0.5404395295619447,58
Study3_G8_T1_Synchronous,3,38,1,Synchronous,713757.5,-0.6127218660937148,-0.15502736943666756,-0.25174459328687093,-0.7954384783119642,59
Study3_G8_T1_Synchronous,3,38,1,Synchronous,714757.5,-0.7040444394465327,-0.7493004650880625,-0.05686955717931445,-0.7587108682972937,60
Study3_G8_T1_Synchronous,3,38,1,Synchronous,715757.5,0.12481718279664639,0.945656974837762,0.157944874303142,-0.04504144266788375,61
Study3_G8_T1_Synchronous,3,38,1,Synchronous,716757.5,-0.066321013130431,1.0769426180860424,0.3312594052905771,0.7264135374563879,62
Study3_G8_T1_Synchronous,3,38,1,Synchronous,717757.5,0.12135957980479824,0.7078009386193923,0.4169684078276219,1.3198859068036835,63
Study3_G8_T1_Synchronous,3,38,1,Synchronous,718757.5,-0.8160052023490862,0.48660949408030457,0.42988129769772215,1.2462832961473873,64
Study3_G8_T1_Synchronous,3,38,1,Synchronous,719757.5,1.0888747651763238,0.3595041840590821,0.49306301084482124,0.8659921973731697,65
Study3_G8_T1_Synchronous,3,38,1,Synchronous,720757.5,2.2110475347456062,-0.03629681899790802,0.6525934433235672,0.6746671470412207,66
Study3_G8_T1_Synchronous,3,38,1,Synchronous,721757.5,1.5490141891456948,0.7387606328380951,0.7071357414966976,0.6253594686963944,67
Study3_G8_T1_Synchronous,3,38,1,Synchronous,722757.5,1.424941357655126,0.8864464167672094,-0.08470497008876476,0.8324043348370055,68
Study3_G8_T1_Synchronous,3,38,1,Synchronous,723757.5,0.7380435388218802,-0.023996303803319817,-0.9255833324707242,0.47664005733272485,69
Study3_G8_T1_Synchronous,3,38,1,Synchronous,724757.5,1.0512670860598754,-0.27855195967985513,-1.3141449301944412,-0.0199772489342991,70
Study3_G8_T1_Synchronous,3,38,1,Synchronous,725757.5,1.6837432755977269,-0.5390060404213018,-1.29536771187394,-0.11597401948679668,71
Study3_G8_T1_Synchronous,3,38,1,Synchronous,726757.5,0.4906285933869076,-1.3273758039366141,-0.9437839865542638,-0.12024894124092138,72
Study3_G8_T1_Synchronous,3,38,1,Synchronous,727757.5,0.17009743265091096,-1.2441197878998342,-0.6052502936524689,0.08476030126402537,73
Study3_G8_T1_Synchronous,3,38,1,Synchronous,728757.5,-0.2560462499818197,-0.6872973782169032,-0.0019398666547178933,0.6484745109433293,74
Study3_G8_T1_Synchronous,3,38,1,Synchronous,729757.5,-0.4677414892349806,-0.90892992947952,0.7877455861695222,0.8874474396593315,75
Study3_G8_T1_Synchronous,3,38,1,Synchronous,730757.5,0.7370863930142006,-1.7938973540827132,1.460099792619655,1.0686501544298839,76
Study3_G8_T1_Synchronous,3,38,1,Synchronous,731757.5,0.44146872907355167,-0.7581256721884243,1.4546675338868014,1.3064793218559334,77
Study3_G8_T1_Synchronous,3,38,1,Synchronous,732757.5,1.464293114783281,1.0082320624588028,-0.026656064214518153,1.4353200456600366,78
Study3_G8_T1_Synchronous,3,38,1,Synchronous,733757.5,1.6625250894903354,1.2642914633234696,-2.1267579589872683,1.1963141934605133,79
Study3_G8_T1_Synchronous,3,38,1,Synchronous,734757.5,-0.0584571300407563,0.5305019277861139,-2.4470751627896967,0.5626839458970514,80
Study3_G8_T1_Synchronous,3,38,1,Synchronous,735757.5,-0.6909031680803012,0.12910664923874007,-2.6549589754435443,-0.7452899188969953,81
Study3_G8_T1_Synchronous,3,38,1,Synchronous,736757.5,0.5692282930413024,0.8222389433934848,-2.355353519912948,-1.4024852421251885,82
Study3_G8_T1_Synchronous,3,38,1,Synchronous,737757.5,-0.4729562383213486,0.38547343598124123,-1.729218585933552,-1.0928102141654281,83
Study3_G8_T1_Synchronous,3,38,1,Synchronous,738757.5,-0.7564261702189575,0.09068320966727175,-1.260593734351157,-0.8708178754576236,84
Study3_G8_T1_Synchronous,3,38,1,Synchronous,739757.5,-0.9135478910914291,-0.6875328235907462,-0.8169206261889793,-0.38894031303481796,85
Study3_G8_T1_Synchronous,3,38,1,Synchronous,740757.5,-0.04115060804804278,-0.26373811530581526,-0.2769293376542475,0.23004559280072456,86
Study3_G8_T1_Synchronous,3,38,1,Synchronous,741757.5,1.0618829321731176,2.487722203152366,0.27487628652763313,1.51382024872878,87
Study3_G8_T1_Synchronous,3,38,1,Synchronous,742757.5,0.15155984615401968,2.0468600609468104,0.7835309270464582,1.8825486359184858,88
Study3_G8_T1_Synchronous,3,38,1,Synchronous,743757.5,0.0475553919993929,1.6213934324067227,1.043923341135497,1.622036085299298,89
Study3_G8_T1_Synchronous,3,38,1,Synchronous,744757.5,-0.7972886780256769,0.8865208973117774,1.122275564980509,0.9171528109535018,90
Study3_G8_T1_Synchronous,3,38,1,Synchronous,745757.5,-0.4587154958545743,0.3903233566782971,0.9975609597092306,0.40259733251328117,91
Study3_G8_T1_Synchronous,3,38,1,Synchronous,746757.5,-0.8026458619139779,0.14747962304594073,0.9615444989803602,-0.4581909430464703,92
Study3_G8_T1_Synchronous,3,38,1,Synchronous,747757.5,1.3727043248721578,0.7488683146178922,0.8157280385116441,-0.7684067154801906,93
Study3_G8_T1_Synchronous,3,38,1,Synchronous,748757.5,0.6694084713221083,0.32105944092150873,0.49523551846256725,-0.5150900696808846,94
Study3_G8_T1_Synchronous,3,38,1,Synchronous,749757.5,0.3507312261988056,-0.21480398783963406,0.07155383501300366,-0.4689021684002796,95
Study3_G8_T1_Synchronous,3,38,1,Synchronous,750757.5,1.2400512019313776,-0.24821359216024136,-0.4166747661623983,5.826307668988142e-4,96
Study3_G8_T1_Synchronous,3,38,1,Synchronous,751757.5,0.25271531224572796,-0.6954849531964283,-0.3954974118716475,0.43969179666406094,97
Study3_G8_T1_Synchronous,3,38,1,Synchronous,752757.5,-0.7497353118243675,-0.54033034383341,-0.20639282519209293,0.8068268508134538,98
Study3_G8_T1_Synchronous,3,38,1,Synchronous,753757.5,-0.3739712785745739,-0.6720908927322163,-0.023374539952648026,1.2591348776926157,99
Study3_G8_T1_Synchronous,3,38,1,Synchronous,754757.5,0.6360172200726154,-0.604289507756835,0.38145442608309715,1.452390515723013,100
Study3_G8_T1_Synchronous,3,38,1,Synchronous,755757.5,0.22706492889305216,-1.0619847036874743,0.7702470453769964,1.1400056977642745,101
Study3_G8_T1_Synchronous,3,38,1,Synchronous,756757.5,0.9541956148619207,-0.6057964073114883,0.2563640219540834,-0.10684747420647704,102
Study3_G8_T1_Synchronous,3,38,1,Synchronous,757757.5,1.1256944169979917,2.5117491024350413,-1.2945318492528217,-0.576895428504068,103
Study3_G8_T1_Synchronous,3,38,1,Synchronous,758757.5,0.08266874643980177,2.2002974799767006,-1.999136327578413,-0.35545381947736693,104
Study3_G8_T1_Synchronous,3,38,1,Synchronous,759757.5,-0.4097238009754871,1.7130464948335806,-1.800964780497581,-0.6596748270483543,105
Study3_G8_T1_Synchronous,3,38,1,Synchronous,760757.5,0.3289705321400107,1.7998791747771592,-1.1717836136254052,-1.0412744891971109,106
Study3_G8_T1_Synchronous,3,38,1,Synchronous,761757.5,0.7742360686811587,1.443113883975133,-0.36573521685789967,-0.44515317761906176,107
Study3_G8_T1_Synchronous,3,38,1,Synchronous,762757.5,0.0484863286354199,1.0491268795718578,-0.06477264391735696,0.046340811996944245,108
Study3_G8_T1_Synchronous,3,38,1,Synchronous,763757.5,1.0623670717882119,0.07408793651461966,0.33990447562734083,0.3612456614474655,109
Study3_G8_T1_Synchronous,3,38,1,Synchronous,764757.5,0.09547426298588559,-0.05517284374392166,0.4590850256354512,1.0792323239492452,110
Study3_G8_T1_Synchronous,3,38,1,Synchronous,765757.5,-0.2551645924289831,0.7536519894180367,0.48825680077338623,1.8725900603923171,111
Study3_G8_T1_Synchronous,3,38,1,Synchronous,766757.5,-0.7858535945316378,2.188356708270488,0.5271046188856365,2.3710989020498277,112
Study3_G8_T1_Synchronous,3,38,1,Synchronous,767757.5,-1.181506848272706,1.887678504032679,0.6645163619363834,1.9445694747203635,113
Study3_G8_T1_Synchronous,3,38,1,Synchronous,768757.5,-1.1822566934037615,1.373202626587573,0.8433827625797884,0.2774061821338478,114
Study3_G8_T1_Synchronous,3,38,1,Synchronous,769757.5,0.58407943908521,0.4050149513576206,0.7723253912042042,-1.6997178577940728,115
Study3_G8_T1_Synchronous,3,38,1,Synchronous,770757.5,-0.4222106461169327,-0.23619031010378042,0.4412087066082107,-1.1595391902540173,116
Study3_G8_T1_Synchronous,3,38,1,Synchronous,771757.5,0.08920406544662764,-0.21626553537952373,-0.13414415164371638,-1.4478891661449116,117
Study3_G8_T1_Synchronous,3,38,1,Synchronous,772757.5,2.280175940622664,0.6480667225066516,-0.6645657180246819,-1.3562641667415964,118
Study3_G8_T1_Synchronous,3,38,1,Synchronous,773757.5,1.8291994693819453,0.8138049844782987,-0.4436553709853663,-1.2469480183822166,119
Study3_G8_T1_Synchronous,3,38,1,Synchronous,774757.5,1.4596183549396222,-0.9390960248924725,-0.3686055962445658,-1.4887948268948812,120
Study3_G8_T1_Synchronous,3,38,1,Synchronous,775757.5,1.331743441414179,-0.27809176168362154,-0.07382405207095093,-1.4861837150129844,121
Study3_G8_T1_Synchronous,3,38,1,Synchronous,776757.5,0.2733605833822356,1.9715724389690719,0.3190921750050117,-0.11304243126048183,122
Study3_G8_T1_Synchronous,3,38,1,Synchronous,777757.5,-0.8142105676483202,1.3447324589100436,0.7346439916684483,0.16784720989299057,123
Study3_G8_T1_Synchronous,3,38,1,Synchronous,778757.5,-0.6399532684472783,0.6150038746927784,1.1382208603813544,0.12855329611882926,124
Study3_G8_T1_Synchronous,3,38,1,Synchronous,779757.5,0.9253117935913813,-0.01078096431817826,1.1490223205518963,0.2061342006055919,125
Study3_G8_T1_Synchronous,3,38,1,Synchronous,780757.5,0.3870312574654926,-1.6722677160444297,0.6704850318303522,0.4728294411154555,126
